Measurement Time,Port 1 ECRN-50 Precipitation mm Precip,NA,NA,NA,NA
08 Jul 2012 12:00 PM,0,,,,
08 Jul 2012 01:00 PM,0,,,,
08 Jul 2012 02:00 PM,0,,,,
08 Jul 2012 03:00 PM,0,,,,
08 Jul 2012 04:00 PM,0,,,,
08 Jul 2012 05:00 PM,0,,,,
08 Jul 2012 06:00 PM,0,,,,
08 Jul 2012 07:00 PM,0,,,,
08 Jul 2012 08:00 PM,0,,,,
08 Jul 2012 09:00 PM,0,,,,
08 Jul 2012 10:00 PM,0,,,,
08 Jul 2012 11:00 PM,0,,,,
09 Jul 2012 12:00 AM,0,,,,
09 Jul 2012 01:00 AM,0,,,,
09 Jul 2012 02:00 AM,0,,,,
09 Jul 2012 03:00 AM,0,,,,
09 Jul 2012 04:00 AM,0,,,,
09 Jul 2012 05:00 AM,0,,,,
09 Jul 2012 06:00 AM,0,,,,
09 Jul 2012 07:00 AM,0,,,,
09 Jul 2012 08:00 AM,0,,,,
09 Jul 2012 09:00 AM,0,,,,
09 Jul 2012 10:00 AM,0,,,,
09 Jul 2012 11:00 AM,0,,,,
09 Jul 2012 12:00 PM,0,,,,
09 Jul 2012 01:00 PM,0,,,,
09 Jul 2012 02:00 PM,0,,,,
09 Jul 2012 03:00 PM,0,,,,
09 Jul 2012 04:00 PM,0,,,,
09 Jul 2012 05:00 PM,0,,,,
09 Jul 2012 06:00 PM,0,,,,
09 Jul 2012 07:00 PM,0,,,,
09 Jul 2012 08:00 PM,0,,,,
09 Jul 2012 09:00 PM,0,,,,
09 Jul 2012 10:00 PM,0,,,,
09 Jul 2012 11:00 PM,0,,,,
10 Jul 2012 12:00 AM,0,,,,
10 Jul 2012 01:00 AM,0,,,,
10 Jul 2012 02:00 AM,0,,,,
10 Jul 2012 03:00 AM,0,,,,
10 Jul 2012 04:00 AM,0,,,,
10 Jul 2012 05:00 AM,0,,,,
10 Jul 2012 06:00 AM,16,,,,
10 Jul 2012 07:00 AM,0,,,,
10 Jul 2012 08:00 AM,1,,,,
10 Jul 2012 09:00 AM,0,,,,
10 Jul 2012 10:00 AM,2,,,,
10 Jul 2012 11:00 AM,0,,,,
10 Jul 2012 12:00 PM,0,,,,
10 Jul 2012 01:00 PM,0,,,,
10 Jul 2012 02:00 PM,0,,,,
10 Jul 2012 03:00 PM,0,,,,
10 Jul 2012 04:00 PM,0,,,,
10 Jul 2012 05:00 PM,0,,,,
10 Jul 2012 06:00 PM,0,,,,
10 Jul 2012 07:00 PM,0,,,,
10 Jul 2012 08:00 PM,0,,,,
10 Jul 2012 09:00 PM,0,,,,
10 Jul 2012 10:00 PM,0,,,,
10 Jul 2012 11:00 PM,0,,,,
11 Jul 2012 12:00 AM,0,,,,
11 Jul 2012 01:00 AM,0,,,,
11 Jul 2012 02:00 AM,0,,,,
11 Jul 2012 03:00 AM,0,,,,
11 Jul 2012 04:00 AM,0,,,,
11 Jul 2012 05:00 AM,10,,,,
11 Jul 2012 06:00 AM,0,,,,
11 Jul 2012 07:00 AM,0,,,,
11 Jul 2012 08:00 AM,0,,,,
11 Jul 2012 09:00 AM,0,,,,
11 Jul 2012 10:00 AM,0,,,,
11 Jul 2012 11:00 AM,0,,,,
11 Jul 2012 12:00 PM,0,,,,
11 Jul 2012 01:00 PM,0,,,,
11 Jul 2012 02:00 PM,0,,,,
11 Jul 2012 03:00 PM,0,,,,
11 Jul 2012 04:00 PM,0,,,,
11 Jul 2012 05:00 PM,0,,,,
11 Jul 2012 06:00 PM,0,,,,
11 Jul 2012 07:00 PM,0,,,,
11 Jul 2012 08:00 PM,0,,,,
11 Jul 2012 09:00 PM,0,,,,
11 Jul 2012 10:00 PM,0,,,,
11 Jul 2012 11:00 PM,0,,,,
12 Jul 2012 12:00 AM,0,,,,
12 Jul 2012 01:00 AM,0,,,,
12 Jul 2012 02:00 AM,0,,,,
12 Jul 2012 03:00 AM,0,,,,
12 Jul 2012 04:00 AM,0,,,,
12 Jul 2012 05:00 AM,0,,,,
12 Jul 2012 06:00 AM,0,,,,
12 Jul 2012 07:00 AM,0,,,,
12 Jul 2012 08:00 AM,0,,,,
12 Jul 2012 09:00 AM,0,,,,
12 Jul 2012 10:00 AM,0,,,,
12 Jul 2012 11:00 AM,0,,,,
12 Jul 2012 12:00 PM,0,,,,
12 Jul 2012 01:00 PM,0,,,,
12 Jul 2012 02:00 PM,0,,,,
12 Jul 2012 03:00 PM,0,,,,
12 Jul 2012 04:00 PM,0,,,,
12 Jul 2012 05:00 PM,0,,,,
12 Jul 2012 06:00 PM,0,,,,
12 Jul 2012 07:00 PM,0,,,,
12 Jul 2012 08:00 PM,0,,,,
12 Jul 2012 09:00 PM,0,,,,
12 Jul 2012 10:00 PM,0,,,,
12 Jul 2012 11:00 PM,0,,,,
13 Jul 2012 12:00 AM,0,,,,
13 Jul 2012 01:00 AM,0,,,,
13 Jul 2012 02:00 AM,0,,,,
13 Jul 2012 03:00 AM,0,,,,
13 Jul 2012 04:00 AM,0,,,,
13 Jul 2012 05:00 AM,0,,,,
13 Jul 2012 06:00 AM,0,,,,
13 Jul 2012 07:00 AM,0,,,,
13 Jul 2012 08:00 AM,0,,,,
13 Jul 2012 09:00 AM,0,,,,
13 Jul 2012 10:00 AM,0,,,,
13 Jul 2012 11:00 AM,0,,,,
13 Jul 2012 12:00 PM,0,,,,
13 Jul 2012 01:00 PM,0,,,,
13 Jul 2012 02:00 PM,0,,,,
13 Jul 2012 03:00 PM,0,,,,
13 Jul 2012 04:00 PM,0,,,,
13 Jul 2012 05:00 PM,0,,,,
13 Jul 2012 06:00 PM,0,,,,
13 Jul 2012 07:00 PM,0,,,,
13 Jul 2012 08:00 PM,0,,,,
13 Jul 2012 09:00 PM,0,,,,
13 Jul 2012 10:00 PM,0,,,,
13 Jul 2012 11:00 PM,0,,,,
14 Jul 2012 12:00 AM,0,,,,
14 Jul 2012 01:00 AM,0,,,,
14 Jul 2012 02:00 AM,0,,,,
14 Jul 2012 03:00 AM,0,,,,
14 Jul 2012 04:00 AM,0,,,,
14 Jul 2012 05:00 AM,0,,,,
14 Jul 2012 06:00 AM,0,,,,
14 Jul 2012 07:00 AM,0,,,,
14 Jul 2012 08:00 AM,0,,,,
14 Jul 2012 09:00 AM,0,,,,
14 Jul 2012 10:00 AM,0,,,,
14 Jul 2012 11:00 AM,0,,,,
14 Jul 2012 12:00 PM,0,,,,
14 Jul 2012 01:00 PM,0,,,,
14 Jul 2012 02:00 PM,0,,,,
14 Jul 2012 03:00 PM,0,,,,
14 Jul 2012 04:00 PM,0,,,,
14 Jul 2012 05:00 PM,0,,,,
14 Jul 2012 06:00 PM,0,,,,
14 Jul 2012 07:00 PM,0,,,,
14 Jul 2012 08:00 PM,0,,,,
14 Jul 2012 09:00 PM,0,,,,
14 Jul 2012 10:00 PM,0,,,,
14 Jul 2012 11:00 PM,0,,,,
15 Jul 2012 12:00 AM,0,,,,
15 Jul 2012 01:00 AM,0,,,,
15 Jul 2012 02:00 AM,0,,,,
15 Jul 2012 03:00 AM,0,,,,
15 Jul 2012 04:00 AM,0,,,,
15 Jul 2012 05:00 AM,0,,,,
15 Jul 2012 06:00 AM,0,,,,
15 Jul 2012 07:00 AM,0,,,,
15 Jul 2012 08:00 AM,0,,,,
15 Jul 2012 09:00 AM,0,,,,
15 Jul 2012 10:00 AM,0,,,,
15 Jul 2012 11:00 AM,0,,,,
15 Jul 2012 12:00 PM,0,,,,
15 Jul 2012 01:00 PM,0,,,,
15 Jul 2012 02:00 PM,0,,,,
15 Jul 2012 03:00 PM,0,,,,
15 Jul 2012 04:00 PM,0,,,,
15 Jul 2012 05:00 PM,0,,,,
15 Jul 2012 06:00 PM,0,,,,
15 Jul 2012 07:00 PM,0,,,,
15 Jul 2012 08:00 PM,0,,,,
15 Jul 2012 09:00 PM,0,,,,
15 Jul 2012 10:00 PM,0,,,,
15 Jul 2012 11:00 PM,0,,,,
16 Jul 2012 12:00 AM,0,,,,
16 Jul 2012 01:00 AM,0,,,,
16 Jul 2012 02:00 AM,0,,,,
16 Jul 2012 03:00 AM,0,,,,
16 Jul 2012 04:00 AM,0,,,,
16 Jul 2012 05:00 AM,0,,,,
16 Jul 2012 06:00 AM,0,,,,
16 Jul 2012 07:00 AM,0,,,,
16 Jul 2012 08:00 AM,0,,,,
16 Jul 2012 09:00 AM,0,,,,
16 Jul 2012 10:00 AM,0,,,,
16 Jul 2012 11:00 AM,0,,,,
16 Jul 2012 12:00 PM,0,,,,
16 Jul 2012 01:00 PM,0,,,,
16 Jul 2012 02:00 PM,0,,,,
16 Jul 2012 03:00 PM,0,,,,
16 Jul 2012 04:00 PM,0,,,,
16 Jul 2012 05:00 PM,0,,,,
16 Jul 2012 06:00 PM,0,,,,
16 Jul 2012 07:00 PM,0,,,,
16 Jul 2012 08:00 PM,0,,,,
16 Jul 2012 09:00 PM,0,,,,
16 Jul 2012 10:00 PM,0,,,,
16 Jul 2012 11:00 PM,0,,,,
17 Jul 2012 12:00 AM,0,,,,
17 Jul 2012 01:00 AM,0,,,,
17 Jul 2012 02:00 AM,0,,,,
17 Jul 2012 03:00 AM,0,,,,
17 Jul 2012 04:00 AM,0,,,,
17 Jul 2012 05:00 AM,0,,,,
17 Jul 2012 06:00 AM,0,,,,
17 Jul 2012 07:00 AM,0,,,,
17 Jul 2012 08:00 AM,0,,,,
17 Jul 2012 09:00 AM,0,,,,
17 Jul 2012 10:00 AM,0,,,,
17 Jul 2012 11:00 AM,0,,,,
17 Jul 2012 12:00 PM,0,,,,
17 Jul 2012 01:00 PM,0,,,,
17 Jul 2012 02:00 PM,0,,,,
17 Jul 2012 03:00 PM,0,,,,
17 Jul 2012 04:00 PM,0,,,,
17 Jul 2012 05:00 PM,0,,,,
17 Jul 2012 06:00 PM,0,,,,
17 Jul 2012 07:00 PM,0,,,,
17 Jul 2012 08:00 PM,0,,,,
17 Jul 2012 09:00 PM,0,,,,
17 Jul 2012 10:00 PM,0,,,,
17 Jul 2012 11:00 PM,0,,,,
18 Jul 2012 12:00 AM,0,,,,
18 Jul 2012 01:00 AM,0,,,,
18 Jul 2012 02:00 AM,0,,,,
18 Jul 2012 03:00 AM,0,,,,
18 Jul 2012 04:00 AM,0,,,,
18 Jul 2012 05:00 AM,0,,,,
18 Jul 2012 06:00 AM,0,,,,
18 Jul 2012 07:00 AM,0,,,,
18 Jul 2012 08:00 AM,0,,,,
18 Jul 2012 09:00 AM,0,,,,
18 Jul 2012 10:00 AM,0,,,,
18 Jul 2012 11:00 AM,0,,,,
18 Jul 2012 12:00 PM,0,,,,
18 Jul 2012 01:00 PM,0,,,,
18 Jul 2012 02:00 PM,0,,,,
18 Jul 2012 03:00 PM,0,,,,
18 Jul 2012 04:00 PM,0,,,,
18 Jul 2012 05:00 PM,0,,,,
18 Jul 2012 06:00 PM,0,,,,
18 Jul 2012 07:00 PM,0,,,,
18 Jul 2012 08:00 PM,0,,,,
18 Jul 2012 09:00 PM,0,,,,
18 Jul 2012 10:00 PM,0,,,,
18 Jul 2012 11:00 PM,0,,,,
19 Jul 2012 12:00 AM,0,,,,
19 Jul 2012 01:00 AM,0,,,,
19 Jul 2012 02:00 AM,0,,,,
19 Jul 2012 03:00 AM,0,,,,
19 Jul 2012 04:00 AM,0,,,,
19 Jul 2012 05:00 AM,0,,,,
19 Jul 2012 06:00 AM,0,,,,
19 Jul 2012 07:00 AM,0,,,,
19 Jul 2012 08:00 AM,0,,,,
19 Jul 2012 09:00 AM,0,,,,
19 Jul 2012 10:00 AM,0,,,,
19 Jul 2012 11:00 AM,0,,,,
19 Jul 2012 12:00 PM,0,,,,
19 Jul 2012 01:00 PM,0,,,,
19 Jul 2012 02:00 PM,0,,,,
19 Jul 2012 03:00 PM,0,,,,
19 Jul 2012 04:00 PM,0,,,,
19 Jul 2012 05:00 PM,0,,,,
19 Jul 2012 06:00 PM,0,,,,
19 Jul 2012 07:00 PM,0,,,,
19 Jul 2012 08:00 PM,0,,,,
19 Jul 2012 09:00 PM,0,,,,
19 Jul 2012 10:00 PM,0,,,,
19 Jul 2012 11:00 PM,0,,,,
20 Jul 2012 12:00 AM,0,,,,
20 Jul 2012 01:00 AM,0,,,,
20 Jul 2012 02:00 AM,0,,,,
20 Jul 2012 03:00 AM,0,,,,
20 Jul 2012 04:00 AM,0,,,,
20 Jul 2012 05:00 AM,0,,,,
20 Jul 2012 06:00 AM,0,,,,
20 Jul 2012 07:00 AM,0,,,,
20 Jul 2012 08:00 AM,0,,,,
20 Jul 2012 09:00 AM,0,,,,
20 Jul 2012 10:00 AM,0,,,,
20 Jul 2012 11:00 AM,0,,,,
20 Jul 2012 12:00 PM,0,,,,
20 Jul 2012 01:00 PM,0,,,,
20 Jul 2012 02:00 PM,0,,,,
20 Jul 2012 03:00 PM,0,,,,
20 Jul 2012 04:00 PM,0,,,,
20 Jul 2012 05:00 PM,0,,,,
20 Jul 2012 06:00 PM,0,,,,
20 Jul 2012 07:00 PM,0,,,,
20 Jul 2012 08:00 PM,0,,,,
20 Jul 2012 09:00 PM,0,,,,
20 Jul 2012 10:00 PM,0,,,,
20 Jul 2012 11:00 PM,0,,,,
21 Jul 2012 12:00 AM,0,,,,
21 Jul 2012 01:00 AM,0,,,,
21 Jul 2012 02:00 AM,0,,,,
21 Jul 2012 03:00 AM,0,,,,
21 Jul 2012 04:00 AM,0,,,,
21 Jul 2012 05:00 AM,0,,,,
21 Jul 2012 06:00 AM,0,,,,
21 Jul 2012 07:00 AM,0,,,,
21 Jul 2012 08:00 AM,0,,,,
21 Jul 2012 09:00 AM,0,,,,
21 Jul 2012 10:00 AM,0,,,,
21 Jul 2012 11:00 AM,0,,,,
21 Jul 2012 12:00 PM,0,,,,
21 Jul 2012 01:00 PM,0,,,,
21 Jul 2012 02:00 PM,0,,,,
21 Jul 2012 03:00 PM,0,,,,
21 Jul 2012 04:00 PM,0,,,,
21 Jul 2012 05:00 PM,0,,,,
21 Jul 2012 06:00 PM,0,,,,
21 Jul 2012 07:00 PM,0,,,,
21 Jul 2012 08:00 PM,0,,,,
21 Jul 2012 09:00 PM,0,,,,
21 Jul 2012 10:00 PM,0,,,,
21 Jul 2012 11:00 PM,0,,,,
22 Jul 2012 12:00 AM,0,,,,
22 Jul 2012 01:00 AM,0,,,,
22 Jul 2012 02:00 AM,0,,,,
22 Jul 2012 03:00 AM,0,,,,
22 Jul 2012 04:00 AM,0,,,,
22 Jul 2012 05:00 AM,0,,,,
22 Jul 2012 06:00 AM,0,,,,
22 Jul 2012 07:00 AM,0,,,,
22 Jul 2012 08:00 AM,0,,,,
22 Jul 2012 09:00 AM,0,,,,
22 Jul 2012 10:00 AM,0,,,,
22 Jul 2012 11:00 AM,0,,,,
22 Jul 2012 12:00 PM,0,,,,
22 Jul 2012 01:00 PM,0,,,,
22 Jul 2012 02:00 PM,0,,,,
22 Jul 2012 03:00 PM,0,,,,
22 Jul 2012 04:00 PM,0,,,,
22 Jul 2012 05:00 PM,0,,,,
22 Jul 2012 06:00 PM,0,,,,
22 Jul 2012 07:00 PM,0,,,,
22 Jul 2012 08:00 PM,0,,,,
22 Jul 2012 09:00 PM,0,,,,
22 Jul 2012 10:00 PM,0,,,,
22 Jul 2012 11:00 PM,0,,,,
23 Jul 2012 12:00 AM,0,,,,
23 Jul 2012 01:00 AM,0,,,,
23 Jul 2012 02:00 AM,0,,,,
23 Jul 2012 03:00 AM,0,,,,
23 Jul 2012 04:00 AM,0,,,,
23 Jul 2012 05:00 AM,0,,,,
23 Jul 2012 06:00 AM,0,,,,
23 Jul 2012 07:00 AM,0,,,,
23 Jul 2012 08:00 AM,0,,,,
23 Jul 2012 09:00 AM,0,,,,
23 Jul 2012 10:00 AM,0,,,,
23 Jul 2012 11:00 AM,0,,,,
23 Jul 2012 12:00 PM,0,,,,
23 Jul 2012 01:00 PM,0,,,,
23 Jul 2012 02:00 PM,0,,,,
23 Jul 2012 03:00 PM,0,,,,
23 Jul 2012 04:00 PM,0,,,,
23 Jul 2012 05:00 PM,0,,,,
23 Jul 2012 06:00 PM,0,,,,
23 Jul 2012 07:00 PM,0,,,,
23 Jul 2012 08:00 PM,0,,,,
23 Jul 2012 09:00 PM,0,,,,
23 Jul 2012 10:00 PM,0,,,,
23 Jul 2012 11:00 PM,0,,,,
24 Jul 2012 12:00 AM,0,,,,
24 Jul 2012 01:00 AM,0,,,,
24 Jul 2012 02:00 AM,0,,,,
24 Jul 2012 03:00 AM,0,,,,
24 Jul 2012 04:00 AM,0,,,,
24 Jul 2012 05:00 AM,0,,,,
24 Jul 2012 06:00 AM,0,,,,
24 Jul 2012 07:00 AM,0,,,,
24 Jul 2012 08:00 AM,2,,,,
24 Jul 2012 09:00 AM,0,,,,
24 Jul 2012 10:00 AM,0,,,,
24 Jul 2012 11:00 AM,0,,,,
24 Jul 2012 12:00 PM,0,,,,
24 Jul 2012 01:00 PM,0,,,,
24 Jul 2012 02:00 PM,0,,,,
24 Jul 2012 03:00 PM,0,,,,
24 Jul 2012 04:00 PM,0,,,,
24 Jul 2012 05:00 PM,0,,,,
24 Jul 2012 06:00 PM,0,,,,
24 Jul 2012 07:00 PM,0,,,,
24 Jul 2012 08:00 PM,0,,,,
24 Jul 2012 09:00 PM,0,,,,
24 Jul 2012 10:00 PM,0,,,,
24 Jul 2012 11:00 PM,0,,,,
25 Jul 2012 12:00 AM,0,,,,
25 Jul 2012 01:00 AM,0,,,,
25 Jul 2012 02:00 AM,0,,,,
25 Jul 2012 03:00 AM,0,,,,
25 Jul 2012 04:00 AM,0,,,,
25 Jul 2012 05:00 AM,0,,,,
25 Jul 2012 06:00 AM,0,,,,
25 Jul 2012 07:00 AM,0,,,,
25 Jul 2012 08:00 AM,0,,,,
25 Jul 2012 09:00 AM,0,,,,
25 Jul 2012 10:00 AM,0,,,,
25 Jul 2012 11:00 AM,0,,,,
25 Jul 2012 12:00 PM,0,,,,
25 Jul 2012 01:00 PM,0,,,,
25 Jul 2012 02:00 PM,0,,,,
25 Jul 2012 03:00 PM,0,,,,
25 Jul 2012 04:00 PM,0,,,,
25 Jul 2012 05:00 PM,0,,,,
25 Jul 2012 06:00 PM,0,,,,
25 Jul 2012 07:00 PM,0,,,,
25 Jul 2012 08:00 PM,0,,,,
25 Jul 2012 09:00 PM,0,,,,
25 Jul 2012 10:00 PM,0,,,,
25 Jul 2012 11:00 PM,0,,,,
26 Jul 2012 12:00 AM,0,,,,
26 Jul 2012 01:00 AM,0,,,,
26 Jul 2012 02:00 AM,0,,,,
26 Jul 2012 03:00 AM,0,,,,
26 Jul 2012 04:00 AM,0,,,,
26 Jul 2012 05:00 AM,0,,,,
26 Jul 2012 06:00 AM,0,,,,
26 Jul 2012 07:00 AM,0,,,,
26 Jul 2012 08:00 AM,0,,,,
26 Jul 2012 09:00 AM,0,,,,
26 Jul 2012 10:00 AM,0,,,,
26 Jul 2012 11:00 AM,0,,,,
26 Jul 2012 12:00 PM,0,,,,
26 Jul 2012 01:00 PM,0,,,,
26 Jul 2012 02:00 PM,0,,,,
26 Jul 2012 03:00 PM,27,,,,
26 Jul 2012 04:00 PM,0,,,,
26 Jul 2012 05:00 PM,0,,,,
26 Jul 2012 06:00 PM,0,,,,
26 Jul 2012 07:00 PM,0,,,,
26 Jul 2012 08:00 PM,0,,,,
26 Jul 2012 09:00 PM,0,,,,
26 Jul 2012 10:00 PM,0,,,,
26 Jul 2012 11:00 PM,0,,,,
27 Jul 2012 12:00 AM,0,,,,
27 Jul 2012 01:00 AM,0,,,,
27 Jul 2012 02:00 AM,0,,,,
27 Jul 2012 03:00 AM,0,,,,
27 Jul 2012 04:00 AM,1,,,,
27 Jul 2012 05:00 AM,0,,,,
27 Jul 2012 06:00 AM,0,,,,
27 Jul 2012 07:00 AM,0,,,,
27 Jul 2012 08:00 AM,1,,,,
27 Jul 2012 09:00 AM,1,,,,
27 Jul 2012 10:00 AM,1,,,,
27 Jul 2012 11:00 AM,1,,,,
27 Jul 2012 12:00 PM,1,,,,
27 Jul 2012 01:00 PM,1,,,,
27 Jul 2012 02:00 PM,0,,,,
27 Jul 2012 03:00 PM,0,,,,
27 Jul 2012 04:00 PM,0,,,,
27 Jul 2012 05:00 PM,0,,,,
27 Jul 2012 06:00 PM,0,,,,
27 Jul 2012 07:00 PM,0,,,,
27 Jul 2012 08:00 PM,0,,,,
27 Jul 2012 09:00 PM,0,,,,
27 Jul 2012 10:00 PM,0,,,,
27 Jul 2012 11:00 PM,0,,,,
28 Jul 2012 12:00 AM,0,,,,
28 Jul 2012 01:00 AM,0,,,,
28 Jul 2012 02:00 AM,0,,,,
28 Jul 2012 03:00 AM,0,,,,
28 Jul 2012 04:00 AM,0,,,,
28 Jul 2012 05:00 AM,0,,,,
28 Jul 2012 06:00 AM,0,,,,
28 Jul 2012 07:00 AM,0,,,,
28 Jul 2012 08:00 AM,0,,,,
28 Jul 2012 09:00 AM,0,,,,
28 Jul 2012 10:00 AM,0,,,,
28 Jul 2012 11:00 AM,0,,,,
28 Jul 2012 12:00 PM,0,,,,
28 Jul 2012 01:00 PM,0,,,,
28 Jul 2012 02:00 PM,0,,,,
28 Jul 2012 03:00 PM,0,,,,
28 Jul 2012 04:00 PM,0,,,,
28 Jul 2012 05:00 PM,0,,,,
28 Jul 2012 06:00 PM,0,,,,
28 Jul 2012 07:00 PM,0,,,,
28 Jul 2012 08:00 PM,0,,,,
28 Jul 2012 09:00 PM,0,,,,
28 Jul 2012 10:00 PM,0,,,,
28 Jul 2012 11:00 PM,0,,,,
29 Jul 2012 12:00 AM,0,,,,
29 Jul 2012 01:00 AM,0,,,,
29 Jul 2012 02:00 AM,0,,,,
29 Jul 2012 03:00 AM,0,,,,
29 Jul 2012 04:00 AM,0,,,,
29 Jul 2012 05:00 AM,0,,,,
29 Jul 2012 06:00 AM,0,,,,
29 Jul 2012 07:00 AM,0,,,,
29 Jul 2012 08:00 AM,0,,,,
29 Jul 2012 09:00 AM,0,,,,
29 Jul 2012 10:00 AM,0,,,,
29 Jul 2012 11:00 AM,0,,,,
29 Jul 2012 12:00 PM,0,,,,
29 Jul 2012 01:00 PM,0,,,,
29 Jul 2012 02:00 PM,0,,,,
29 Jul 2012 03:00 PM,0,,,,
29 Jul 2012 04:00 PM,0,,,,
29 Jul 2012 05:00 PM,0,,,,
29 Jul 2012 06:00 PM,0,,,,
29 Jul 2012 07:00 PM,0,,,,
29 Jul 2012 08:00 PM,0,,,,
29 Jul 2012 09:00 PM,0,,,,
29 Jul 2012 10:00 PM,0,,,,
29 Jul 2012 11:00 PM,0,,,,
30 Jul 2012 12:00 AM,0,,,,
30 Jul 2012 01:00 AM,0,,,,
30 Jul 2012 02:00 AM,0,,,,
30 Jul 2012 03:00 AM,0,,,,
30 Jul 2012 04:00 AM,0,,,,
30 Jul 2012 05:00 AM,0,,,,
30 Jul 2012 06:00 AM,0,,,,
30 Jul 2012 07:00 AM,0,,,,
30 Jul 2012 08:00 AM,0,,,,
30 Jul 2012 09:00 AM,0,,,,
30 Jul 2012 10:00 AM,0,,,,
30 Jul 2012 11:00 AM,0,,,,
30 Jul 2012 12:00 PM,0,,,,
30 Jul 2012 01:00 PM,0,,,,
30 Jul 2012 02:00 PM,0,,,,
30 Jul 2012 03:00 PM,0,,,,
30 Jul 2012 04:00 PM,0,,,,
30 Jul 2012 05:00 PM,0,,,,
30 Jul 2012 06:00 PM,0,,,,
30 Jul 2012 07:00 PM,0,,,,
30 Jul 2012 08:00 PM,0,,,,
30 Jul 2012 09:00 PM,0,,,,
30 Jul 2012 10:00 PM,0,,,,
30 Jul 2012 11:00 PM,0,,,,
31 Jul 2012 12:00 AM,0,,,,
31 Jul 2012 01:00 AM,0,,,,
31 Jul 2012 02:00 AM,0,,,,
31 Jul 2012 03:00 AM,0,,,,
31 Jul 2012 04:00 AM,0,,,,
31 Jul 2012 05:00 AM,0,,,,
31 Jul 2012 06:00 AM,0,,,,
31 Jul 2012 07:00 AM,0,,,,
31 Jul 2012 08:00 AM,0,,,,
31 Jul 2012 09:00 AM,0,,,,
31 Jul 2012 10:00 AM,0,,,,
31 Jul 2012 11:00 AM,0,,,,
31 Jul 2012 12:00 PM,0,,,,
31 Jul 2012 01:00 PM,0,,,,
31 Jul 2012 02:00 PM,0,,,,
31 Jul 2012 03:00 PM,0,,,,
31 Jul 2012 04:00 PM,0,,,,
31 Jul 2012 05:00 PM,0,,,,
31 Jul 2012 06:00 PM,0,,,,
31 Jul 2012 07:00 PM,0,,,,
31 Jul 2012 08:00 PM,0,,,,
31 Jul 2012 09:00 PM,0,,,,
31 Jul 2012 10:00 PM,0,,,,
31 Jul 2012 11:00 PM,0,,,,
01 Aug 2012 12:00 AM,0,,,,
01 Aug 2012 01:00 AM,0,,,,
01 Aug 2012 02:00 AM,0,,,,
01 Aug 2012 03:00 AM,0,,,,
01 Aug 2012 04:00 AM,0,,,,
01 Aug 2012 05:00 AM,0,,,,
01 Aug 2012 06:00 AM,0,,,,
01 Aug 2012 07:00 AM,0,,,,
01 Aug 2012 08:00 AM,0,,,,
01 Aug 2012 09:00 AM,0,,,,
01 Aug 2012 10:00 AM,0,,,,
01 Aug 2012 11:00 AM,0,,,,
