Measurement Time,Port 1 ECRN-50 Precipitation mm Precip,NA,NA,NA,NA
01 Aug 2012 12:00 PM,0,,,,
01 Aug 2012 01:00 PM,0,,,,
01 Aug 2012 02:00 PM,0,,,,
01 Aug 2012 03:00 PM,0,,,,
01 Aug 2012 04:00 PM,0,,,,
01 Aug 2012 05:00 PM,0,,,,
01 Aug 2012 06:00 PM,0,,,,
01 Aug 2012 07:00 PM,0,,,,
01 Aug 2012 08:00 PM,0,,,,
01 Aug 2012 09:00 PM,0,,,,
01 Aug 2012 10:00 PM,0,,,,
01 Aug 2012 11:00 PM,0,,,,
02 Aug 2012 12:00 AM,0,,,,
02 Aug 2012 01:00 AM,0,,,,
02 Aug 2012 02:00 AM,0,,,,
02 Aug 2012 03:00 AM,0,,,,
02 Aug 2012 04:00 AM,0,,,,
02 Aug 2012 05:00 AM,0,,,,
02 Aug 2012 06:00 AM,0,,,,
02 Aug 2012 07:00 AM,0,,,,
02 Aug 2012 08:00 AM,0,,,,
02 Aug 2012 09:00 AM,0,,,,
02 Aug 2012 10:00 AM,0,,,,
02 Aug 2012 11:00 AM,0,,,,
02 Aug 2012 12:00 PM,0,,,,
02 Aug 2012 01:00 PM,0,,,,
02 Aug 2012 02:00 PM,0,,,,
02 Aug 2012 03:00 PM,0,,,,
02 Aug 2012 04:00 PM,0,,,,
02 Aug 2012 05:00 PM,0,,,,
02 Aug 2012 06:00 PM,0,,,,
02 Aug 2012 07:00 PM,0,,,,
02 Aug 2012 08:00 PM,0,,,,
02 Aug 2012 09:00 PM,0,,,,
02 Aug 2012 10:00 PM,0,,,,
02 Aug 2012 11:00 PM,0,,,,
03 Aug 2012 12:00 AM,0,,,,
03 Aug 2012 01:00 AM,0,,,,
03 Aug 2012 02:00 AM,0,,,,
03 Aug 2012 03:00 AM,0,,,,
03 Aug 2012 04:00 AM,0,,,,
03 Aug 2012 05:00 AM,0,,,,
03 Aug 2012 06:00 AM,0,,,,
03 Aug 2012 07:00 AM,0,,,,
03 Aug 2012 08:00 AM,0,,,,
03 Aug 2012 09:00 AM,0,,,,
03 Aug 2012 10:00 AM,0,,,,
03 Aug 2012 11:00 AM,0,,,,
03 Aug 2012 12:00 PM,0,,,,
03 Aug 2012 01:00 PM,0,,,,
03 Aug 2012 02:00 PM,0,,,,
03 Aug 2012 03:00 PM,0,,,,
03 Aug 2012 04:00 PM,0,,,,
03 Aug 2012 05:00 PM,0,,,,
03 Aug 2012 06:00 PM,0,,,,
03 Aug 2012 07:00 PM,0,,,,
03 Aug 2012 08:00 PM,0,,,,
03 Aug 2012 09:00 PM,0,,,,
03 Aug 2012 10:00 PM,0,,,,
03 Aug 2012 11:00 PM,0,,,,
04 Aug 2012 12:00 AM,0,,,,
04 Aug 2012 01:00 AM,0,,,,
04 Aug 2012 02:00 AM,0,,,,
04 Aug 2012 03:00 AM,0,,,,
04 Aug 2012 04:00 AM,0,,,,
04 Aug 2012 05:00 AM,0,,,,
04 Aug 2012 06:00 AM,0,,,,
04 Aug 2012 07:00 AM,0,,,,
04 Aug 2012 08:00 AM,0,,,,
04 Aug 2012 09:00 AM,0,,,,
04 Aug 2012 10:00 AM,0,,,,
04 Aug 2012 11:00 AM,0,,,,
04 Aug 2012 12:00 PM,0,,,,
04 Aug 2012 01:00 PM,0,,,,
04 Aug 2012 02:00 PM,0,,,,
04 Aug 2012 03:00 PM,0,,,,
04 Aug 2012 04:00 PM,0,,,,
04 Aug 2012 05:00 PM,0,,,,
04 Aug 2012 06:00 PM,0,,,,
04 Aug 2012 07:00 PM,0,,,,
04 Aug 2012 08:00 PM,0,,,,
04 Aug 2012 09:00 PM,0,,,,
04 Aug 2012 10:00 PM,0,,,,
04 Aug 2012 11:00 PM,0,,,,
05 Aug 2012 12:00 AM,0,,,,
05 Aug 2012 01:00 AM,0,,,,
05 Aug 2012 02:00 AM,0,,,,
05 Aug 2012 03:00 AM,0,,,,
05 Aug 2012 04:00 AM,0,,,,
05 Aug 2012 05:00 AM,0,,,,
05 Aug 2012 06:00 AM,0,,,,
05 Aug 2012 07:00 AM,0,,,,
05 Aug 2012 08:00 AM,0,,,,
05 Aug 2012 09:00 AM,0,,,,
05 Aug 2012 10:00 AM,0,,,,
05 Aug 2012 11:00 AM,0,,,,
05 Aug 2012 12:00 PM,0,,,,
05 Aug 2012 01:00 PM,0,,,,
05 Aug 2012 02:00 PM,0,,,,
05 Aug 2012 03:00 PM,0,,,,
05 Aug 2012 04:00 PM,0,,,,
05 Aug 2012 05:00 PM,0,,,,
05 Aug 2012 06:00 PM,0,,,,
05 Aug 2012 07:00 PM,0,,,,
05 Aug 2012 08:00 PM,0,,,,
05 Aug 2012 09:00 PM,0,,,,
05 Aug 2012 10:00 PM,0,,,,
05 Aug 2012 11:00 PM,0,,,,
06 Aug 2012 12:00 AM,0,,,,
06 Aug 2012 01:00 AM,0,,,,
06 Aug 2012 02:00 AM,0,,,,
06 Aug 2012 03:00 AM,0,,,,
06 Aug 2012 04:00 AM,0,,,,
06 Aug 2012 05:00 AM,0,,,,
06 Aug 2012 06:00 AM,0,,,,
06 Aug 2012 07:00 AM,0,,,,
06 Aug 2012 08:00 AM,0,,,,
06 Aug 2012 09:00 AM,0,,,,
06 Aug 2012 10:00 AM,0,,,,
06 Aug 2012 11:00 AM,0,,,,
06 Aug 2012 12:00 PM,0,,,,
06 Aug 2012 01:00 PM,0,,,,
06 Aug 2012 02:00 PM,0,,,,
06 Aug 2012 03:00 PM,0,,,,
06 Aug 2012 04:00 PM,0,,,,
06 Aug 2012 05:00 PM,0,,,,
06 Aug 2012 06:00 PM,0,,,,
06 Aug 2012 07:00 PM,0,,,,
06 Aug 2012 08:00 PM,0,,,,
06 Aug 2012 09:00 PM,0,,,,
06 Aug 2012 10:00 PM,0,,,,
06 Aug 2012 11:00 PM,0,,,,
07 Aug 2012 12:00 AM,0,,,,
07 Aug 2012 01:00 AM,0,,,,
07 Aug 2012 02:00 AM,0,,,,
07 Aug 2012 03:00 AM,0,,,,
07 Aug 2012 04:00 AM,0,,,,
07 Aug 2012 05:00 AM,0,,,,
07 Aug 2012 06:00 AM,0,,,,
07 Aug 2012 07:00 AM,0,,,,
07 Aug 2012 08:00 AM,0,,,,
07 Aug 2012 09:00 AM,0,,,,
07 Aug 2012 10:00 AM,0,,,,
07 Aug 2012 11:00 AM,0,,,,
07 Aug 2012 12:00 PM,0,,,,
07 Aug 2012 01:00 PM,0,,,,
07 Aug 2012 02:00 PM,0,,,,
07 Aug 2012 03:00 PM,0,,,,
07 Aug 2012 04:00 PM,0,,,,
07 Aug 2012 05:00 PM,0,,,,
07 Aug 2012 06:00 PM,0,,,,
07 Aug 2012 07:00 PM,0,,,,
07 Aug 2012 08:00 PM,0,,,,
07 Aug 2012 09:00 PM,0,,,,
07 Aug 2012 10:00 PM,0,,,,
07 Aug 2012 11:00 PM,0,,,,
08 Aug 2012 12:00 AM,0,,,,
08 Aug 2012 01:00 AM,0,,,,
08 Aug 2012 02:00 AM,0,,,,
08 Aug 2012 03:00 AM,0,,,,
08 Aug 2012 04:00 AM,0,,,,
08 Aug 2012 05:00 AM,0,,,,
08 Aug 2012 06:00 AM,0,,,,
08 Aug 2012 07:00 AM,0,,,,
08 Aug 2012 08:00 AM,0,,,,
08 Aug 2012 09:00 AM,0,,,,
08 Aug 2012 10:00 AM,0,,,,
08 Aug 2012 11:00 AM,0,,,,
08 Aug 2012 12:00 PM,0,,,,
08 Aug 2012 01:00 PM,0,,,,
08 Aug 2012 02:00 PM,0,,,,
08 Aug 2012 03:00 PM,0,,,,
08 Aug 2012 04:00 PM,0,,,,
08 Aug 2012 05:00 PM,0,,,,
08 Aug 2012 06:00 PM,0,,,,
08 Aug 2012 07:00 PM,0,,,,
08 Aug 2012 08:00 PM,0,,,,
08 Aug 2012 09:00 PM,0,,,,
08 Aug 2012 10:00 PM,0,,,,
08 Aug 2012 11:00 PM,0,,,,
09 Aug 2012 12:00 AM,0,,,,
09 Aug 2012 01:00 AM,0,,,,
09 Aug 2012 02:00 AM,0,,,,
09 Aug 2012 03:00 AM,0,,,,
09 Aug 2012 04:00 AM,0,,,,
09 Aug 2012 05:00 AM,0,,,,
09 Aug 2012 06:00 AM,0,,,,
09 Aug 2012 07:00 AM,0,,,,
09 Aug 2012 08:00 AM,0,,,,
09 Aug 2012 09:00 AM,0,,,,
09 Aug 2012 10:00 AM,0,,,,
09 Aug 2012 11:00 AM,0,,,,
09 Aug 2012 12:00 PM,0,,,,
09 Aug 2012 01:00 PM,0,,,,
09 Aug 2012 02:00 PM,0,,,,
09 Aug 2012 03:00 PM,0,,,,
09 Aug 2012 04:00 PM,0,,,,
09 Aug 2012 05:00 PM,0,,,,
09 Aug 2012 06:00 PM,0,,,,
09 Aug 2012 07:00 PM,0,,,,
09 Aug 2012 08:00 PM,1,,,,
09 Aug 2012 09:00 PM,0,,,,
09 Aug 2012 10:00 PM,0,,,,
09 Aug 2012 11:00 PM,0,,,,
10 Aug 2012 12:00 AM,0,,,,
10 Aug 2012 01:00 AM,0,,,,
10 Aug 2012 02:00 AM,0,,,,
10 Aug 2012 03:00 AM,0,,,,
10 Aug 2012 04:00 AM,0,,,,
10 Aug 2012 05:00 AM,0,,,,
10 Aug 2012 06:00 AM,0,,,,
10 Aug 2012 07:00 AM,0,,,,
10 Aug 2012 08:00 AM,0,,,,
10 Aug 2012 09:00 AM,0,,,,
10 Aug 2012 10:00 AM,0,,,,
10 Aug 2012 11:00 AM,0,,,,
10 Aug 2012 12:00 PM,0,,,,
10 Aug 2012 01:00 PM,0,,,,
10 Aug 2012 02:00 PM,0,,,,
10 Aug 2012 03:00 PM,0,,,,
10 Aug 2012 04:00 PM,0,,,,
10 Aug 2012 05:00 PM,0,,,,
10 Aug 2012 06:00 PM,0,,,,
10 Aug 2012 07:00 PM,0,,,,
10 Aug 2012 08:00 PM,0,,,,
10 Aug 2012 09:00 PM,0,,,,
10 Aug 2012 10:00 PM,0,,,,
10 Aug 2012 11:00 PM,0,,,,
11 Aug 2012 12:00 AM,0,,,,
11 Aug 2012 01:00 AM,0,,,,
11 Aug 2012 02:00 AM,0,,,,
11 Aug 2012 03:00 AM,0,,,,
11 Aug 2012 04:00 AM,0,,,,
11 Aug 2012 05:00 AM,0,,,,
11 Aug 2012 06:00 AM,0,,,,
11 Aug 2012 07:00 AM,0,,,,
11 Aug 2012 08:00 AM,0,,,,
11 Aug 2012 09:00 AM,0,,,,
11 Aug 2012 10:00 AM,0,,,,
11 Aug 2012 11:00 AM,0,,,,
11 Aug 2012 12:00 PM,0,,,,
11 Aug 2012 01:00 PM,0,,,,
11 Aug 2012 02:00 PM,0,,,,
11 Aug 2012 03:00 PM,0,,,,
11 Aug 2012 04:00 PM,0,,,,
11 Aug 2012 05:00 PM,0,,,,
11 Aug 2012 06:00 PM,0,,,,
11 Aug 2012 07:00 PM,0,,,,
11 Aug 2012 08:00 PM,0,,,,
11 Aug 2012 09:00 PM,0,,,,
11 Aug 2012 10:00 PM,0,,,,
11 Aug 2012 11:00 PM,0,,,,
12 Aug 2012 12:00 AM,0,,,,
12 Aug 2012 01:00 AM,0,,,,
12 Aug 2012 02:00 AM,0,,,,
12 Aug 2012 03:00 AM,0,,,,
12 Aug 2012 04:00 AM,0,,,,
12 Aug 2012 05:00 AM,0,,,,
12 Aug 2012 06:00 AM,0,,,,
12 Aug 2012 07:00 AM,0,,,,
12 Aug 2012 08:00 AM,0,,,,
12 Aug 2012 09:00 AM,0,,,,
12 Aug 2012 10:00 AM,0,,,,
12 Aug 2012 11:00 AM,0,,,,
12 Aug 2012 12:00 PM,0,,,,
12 Aug 2012 01:00 PM,0,,,,
12 Aug 2012 02:00 PM,0,,,,
12 Aug 2012 03:00 PM,0,,,,
12 Aug 2012 04:00 PM,0,,,,
12 Aug 2012 05:00 PM,0,,,,
12 Aug 2012 06:00 PM,0,,,,
12 Aug 2012 07:00 PM,0,,,,
12 Aug 2012 08:00 PM,0,,,,
12 Aug 2012 09:00 PM,0,,,,
12 Aug 2012 10:00 PM,0,,,,
12 Aug 2012 11:00 PM,0,,,,
13 Aug 2012 12:00 AM,0,,,,
13 Aug 2012 01:00 AM,0,,,,
13 Aug 2012 02:00 AM,0,,,,
13 Aug 2012 03:00 AM,0,,,,
13 Aug 2012 04:00 AM,0,,,,
13 Aug 2012 05:00 AM,0,,,,
13 Aug 2012 06:00 AM,0,,,,
13 Aug 2012 07:00 AM,0,,,,
13 Aug 2012 08:00 AM,0,,,,
13 Aug 2012 09:00 AM,0,,,,
13 Aug 2012 10:00 AM,0,,,,
13 Aug 2012 11:00 AM,0,,,,
13 Aug 2012 12:00 PM,0,,,,
13 Aug 2012 01:00 PM,0,,,,
13 Aug 2012 02:00 PM,0,,,,
13 Aug 2012 03:00 PM,0,,,,
13 Aug 2012 04:00 PM,0,,,,
13 Aug 2012 05:00 PM,0,,,,
13 Aug 2012 06:00 PM,0,,,,
13 Aug 2012 07:00 PM,9,,,,
13 Aug 2012 08:00 PM,1,,,,
13 Aug 2012 09:00 PM,0,,,,
13 Aug 2012 10:00 PM,0,,,,
13 Aug 2012 11:00 PM,0,,,,
14 Aug 2012 12:00 AM,0,,,,
14 Aug 2012 01:00 AM,0,,,,
14 Aug 2012 02:00 AM,0,,,,
14 Aug 2012 03:00 AM,0,,,,
14 Aug 2012 04:00 AM,0,,,,
14 Aug 2012 05:00 AM,0,,,,
14 Aug 2012 06:00 AM,0,,,,
14 Aug 2012 07:00 AM,0,,,,
14 Aug 2012 08:00 AM,0,,,,
14 Aug 2012 09:00 AM,0,,,,
14 Aug 2012 10:00 AM,0,,,,
14 Aug 2012 11:00 AM,0,,,,
14 Aug 2012 12:00 PM,0,,,,
14 Aug 2012 01:00 PM,0,,,,
14 Aug 2012 02:00 PM,0,,,,
14 Aug 2012 03:00 PM,0,,,,
14 Aug 2012 04:00 PM,0,,,,
14 Aug 2012 05:00 PM,0,,,,
14 Aug 2012 06:00 PM,0,,,,
14 Aug 2012 07:00 PM,0,,,,
14 Aug 2012 08:00 PM,0,,,,
14 Aug 2012 09:00 PM,0,,,,
14 Aug 2012 10:00 PM,0,,,,
14 Aug 2012 11:00 PM,0,,,,
15 Aug 2012 12:00 AM,0,,,,
15 Aug 2012 01:00 AM,0,,,,
15 Aug 2012 02:00 AM,0,,,,
15 Aug 2012 03:00 AM,0,,,,
15 Aug 2012 04:00 AM,0,,,,
15 Aug 2012 05:00 AM,0,,,,
15 Aug 2012 06:00 AM,0,,,,
15 Aug 2012 07:00 AM,0,,,,
15 Aug 2012 08:00 AM,0,,,,
15 Aug 2012 09:00 AM,0,,,,
15 Aug 2012 10:00 AM,0,,,,
15 Aug 2012 11:00 AM,0,,,,
15 Aug 2012 12:00 PM,0,,,,
15 Aug 2012 01:00 PM,0,,,,
15 Aug 2012 02:00 PM,0,,,,
15 Aug 2012 03:00 PM,0,,,,
15 Aug 2012 04:00 PM,0,,,,
15 Aug 2012 05:00 PM,0,,,,
15 Aug 2012 06:00 PM,0,,,,
15 Aug 2012 07:00 PM,0,,,,
15 Aug 2012 08:00 PM,15,,,,
15 Aug 2012 09:00 PM,0,,,,
15 Aug 2012 10:00 PM,0,,,,
15 Aug 2012 11:00 PM,0,,,,
16 Aug 2012 12:00 AM,0,,,,
16 Aug 2012 01:00 AM,0,,,,
16 Aug 2012 02:00 AM,0,,,,
16 Aug 2012 03:00 AM,0,,,,
16 Aug 2012 04:00 AM,0,,,,
16 Aug 2012 05:00 AM,0,,,,
16 Aug 2012 06:00 AM,0,,,,
16 Aug 2012 07:00 AM,0,,,,
16 Aug 2012 08:00 AM,0,,,,
16 Aug 2012 09:00 AM,0,,,,
16 Aug 2012 10:00 AM,0,,,,
16 Aug 2012 11:00 AM,0,,,,
16 Aug 2012 12:00 PM,0,,,,
16 Aug 2012 01:00 PM,3,,,,
16 Aug 2012 02:00 PM,15,,,,
16 Aug 2012 03:00 PM,1,,,,
16 Aug 2012 04:00 PM,0,,,,
16 Aug 2012 05:00 PM,0,,,,
16 Aug 2012 06:00 PM,0,,,,
16 Aug 2012 07:00 PM,0,,,,
16 Aug 2012 08:00 PM,0,,,,
16 Aug 2012 09:00 PM,0,,,,
16 Aug 2012 10:00 PM,1,,,,
16 Aug 2012 11:00 PM,0,,,,
17 Aug 2012 12:00 AM,0,,,,
17 Aug 2012 01:00 AM,0,,,,
17 Aug 2012 02:00 AM,0,,,,
17 Aug 2012 03:00 AM,0,,,,
17 Aug 2012 04:00 AM,0,,,,
17 Aug 2012 05:00 AM,0,,,,
17 Aug 2012 06:00 AM,0,,,,
17 Aug 2012 07:00 AM,0,,,,
17 Aug 2012 08:00 AM,0,,,,
17 Aug 2012 09:00 AM,0,,,,
17 Aug 2012 10:00 AM,0,,,,
17 Aug 2012 11:00 AM,0,,,,
17 Aug 2012 12:00 PM,0,,,,
17 Aug 2012 01:00 PM,0,,,,
17 Aug 2012 02:00 PM,0,,,,
17 Aug 2012 03:00 PM,0,,,,
17 Aug 2012 04:00 PM,0,,,,
17 Aug 2012 05:00 PM,1,,,,
17 Aug 2012 06:00 PM,2,,,,
17 Aug 2012 07:00 PM,0,,,,
17 Aug 2012 08:00 PM,0,,,,
17 Aug 2012 09:00 PM,0,,,,
17 Aug 2012 10:00 PM,0,,,,
17 Aug 2012 11:00 PM,2,,,,
18 Aug 2012 12:00 AM,9,,,,
18 Aug 2012 01:00 AM,2,,,,
18 Aug 2012 02:00 AM,0,,,,
18 Aug 2012 03:00 AM,0,,,,
18 Aug 2012 04:00 AM,0,,,,
18 Aug 2012 05:00 AM,0,,,,
18 Aug 2012 06:00 AM,0,,,,
18 Aug 2012 07:00 AM,0,,,,
18 Aug 2012 08:00 AM,0,,,,
18 Aug 2012 09:00 AM,0,,,,
18 Aug 2012 10:00 AM,0,,,,
18 Aug 2012 11:00 AM,0,,,,
18 Aug 2012 12:00 PM,0,,,,
18 Aug 2012 01:00 PM,0,,,,
18 Aug 2012 02:00 PM,0,,,,
18 Aug 2012 03:00 PM,0,,,,
18 Aug 2012 04:00 PM,0,,,,
18 Aug 2012 05:00 PM,2,,,,
18 Aug 2012 06:00 PM,0,,,,
18 Aug 2012 07:00 PM,0,,,,
18 Aug 2012 08:00 PM,0,,,,
18 Aug 2012 09:00 PM,0,,,,
18 Aug 2012 10:00 PM,0,,,,
18 Aug 2012 11:00 PM,0,,,,
19 Aug 2012 12:00 AM,0,,,,
19 Aug 2012 01:00 AM,0,,,,
19 Aug 2012 02:00 AM,0,,,,
19 Aug 2012 03:00 AM,0,,,,
19 Aug 2012 04:00 AM,0,,,,
19 Aug 2012 05:00 AM,0,,,,
19 Aug 2012 06:00 AM,0,,,,
19 Aug 2012 07:00 AM,0,,,,
19 Aug 2012 08:00 AM,0,,,,
19 Aug 2012 09:00 AM,0,,,,
19 Aug 2012 10:00 AM,0,,,,
19 Aug 2012 11:00 AM,0,,,,
19 Aug 2012 12:00 PM,0,,,,
19 Aug 2012 01:00 PM,0,,,,
19 Aug 2012 02:00 PM,0,,,,
19 Aug 2012 03:00 PM,0,,,,
19 Aug 2012 04:00 PM,0,,,,
19 Aug 2012 05:00 PM,0,,,,
19 Aug 2012 06:00 PM,0,,,,
19 Aug 2012 07:00 PM,0,,,,
19 Aug 2012 08:00 PM,0,,,,
19 Aug 2012 09:00 PM,0,,,,
19 Aug 2012 10:00 PM,0,,,,
19 Aug 2012 11:00 PM,0,,,,
20 Aug 2012 12:00 AM,0,,,,
20 Aug 2012 01:00 AM,0,,,,
20 Aug 2012 02:00 AM,0,,,,
20 Aug 2012 03:00 AM,0,,,,
20 Aug 2012 04:00 AM,0,,,,
20 Aug 2012 05:00 AM,0,,,,
20 Aug 2012 06:00 AM,0,,,,
20 Aug 2012 07:00 AM,0,,,,
20 Aug 2012 08:00 AM,0,,,,
20 Aug 2012 09:00 AM,0,,,,
20 Aug 2012 10:00 AM,0,,,,
20 Aug 2012 11:00 AM,0,,,,
20 Aug 2012 12:00 PM,0,,,,
20 Aug 2012 01:00 PM,0,,,,
20 Aug 2012 02:00 PM,0,,,,
20 Aug 2012 03:00 PM,0,,,,
20 Aug 2012 04:00 PM,0,,,,
20 Aug 2012 05:00 PM,0,,,,
20 Aug 2012 06:00 PM,0,,,,
20 Aug 2012 07:00 PM,0,,,,
20 Aug 2012 08:00 PM,0,,,,
20 Aug 2012 09:00 PM,0,,,,
20 Aug 2012 10:00 PM,0,,,,
20 Aug 2012 11:00 PM,0,,,,
21 Aug 2012 12:00 AM,0,,,,
21 Aug 2012 01:00 AM,0,,,,
21 Aug 2012 02:00 AM,0,,,,
21 Aug 2012 03:00 AM,0,,,,
21 Aug 2012 04:00 AM,0,,,,
21 Aug 2012 05:00 AM,0,,,,
21 Aug 2012 06:00 AM,0,,,,
21 Aug 2012 07:00 AM,0,,,,
21 Aug 2012 08:00 AM,0,,,,
21 Aug 2012 09:00 AM,0,,,,
21 Aug 2012 10:00 AM,0,,,,
21 Aug 2012 11:00 AM,0,,,,
21 Aug 2012 12:00 PM,0,,,,
21 Aug 2012 01:00 PM,0,,,,
21 Aug 2012 02:00 PM,0,,,,
21 Aug 2012 03:00 PM,0,,,,
21 Aug 2012 04:00 PM,0,,,,
21 Aug 2012 05:00 PM,0,,,,
21 Aug 2012 06:00 PM,0,,,,
21 Aug 2012 07:00 PM,0,,,,
21 Aug 2012 08:00 PM,0,,,,
21 Aug 2012 09:00 PM,0,,,,
21 Aug 2012 10:00 PM,0,,,,
21 Aug 2012 11:00 PM,0,,,,
22 Aug 2012 12:00 AM,0,,,,
22 Aug 2012 01:00 AM,0,,,,
22 Aug 2012 02:00 AM,0,,,,
22 Aug 2012 03:00 AM,0,,,,
22 Aug 2012 04:00 AM,0,,,,
22 Aug 2012 05:00 AM,0,,,,
22 Aug 2012 06:00 AM,0,,,,
22 Aug 2012 07:00 AM,0,,,,
22 Aug 2012 08:00 AM,0,,,,
22 Aug 2012 09:00 AM,0,,,,
22 Aug 2012 10:00 AM,0,,,,
22 Aug 2012 11:00 AM,0,,,,
22 Aug 2012 12:00 PM,0,,,,
22 Aug 2012 01:00 PM,0,,,,
22 Aug 2012 02:00 PM,0,,,,
22 Aug 2012 03:00 PM,0,,,,
22 Aug 2012 04:00 PM,0,,,,
22 Aug 2012 05:00 PM,0,,,,
22 Aug 2012 06:00 PM,0,,,,
22 Aug 2012 07:00 PM,0,,,,
22 Aug 2012 08:00 PM,0,,,,
22 Aug 2012 09:00 PM,0,,,,
22 Aug 2012 10:00 PM,0,,,,
22 Aug 2012 11:00 PM,0,,,,
23 Aug 2012 12:00 AM,0,,,,
23 Aug 2012 01:00 AM,0,,,,
23 Aug 2012 02:00 AM,0,,,,
23 Aug 2012 03:00 AM,0,,,,
23 Aug 2012 04:00 AM,0,,,,
23 Aug 2012 05:00 AM,0,,,,
23 Aug 2012 06:00 AM,0,,,,
23 Aug 2012 07:00 AM,0,,,,
23 Aug 2012 08:00 AM,0,,,,
23 Aug 2012 09:00 AM,0,,,,
23 Aug 2012 10:00 AM,0,,,,
23 Aug 2012 11:00 AM,0,,,,
23 Aug 2012 12:00 PM,0,,,,
23 Aug 2012 01:00 PM,0,,,,
23 Aug 2012 02:00 PM,0,,,,
23 Aug 2012 03:00 PM,0,,,,
23 Aug 2012 04:00 PM,0,,,,
23 Aug 2012 05:00 PM,0,,,,
23 Aug 2012 06:00 PM,0,,,,
23 Aug 2012 07:00 PM,0,,,,
23 Aug 2012 08:00 PM,0,,,,
23 Aug 2012 09:00 PM,0,,,,
23 Aug 2012 10:00 PM,0,,,,
23 Aug 2012 11:00 PM,0,,,,
24 Aug 2012 12:00 AM,0,,,,
24 Aug 2012 01:00 AM,0,,,,
24 Aug 2012 02:00 AM,0,,,,
24 Aug 2012 03:00 AM,0,,,,
24 Aug 2012 04:00 AM,0,,,,
24 Aug 2012 05:00 AM,0,,,,
24 Aug 2012 06:00 AM,0,,,,
24 Aug 2012 07:00 AM,0,,,,
24 Aug 2012 08:00 AM,0,,,,
24 Aug 2012 09:00 AM,0,,,,
24 Aug 2012 10:00 AM,0,,,,
24 Aug 2012 11:00 AM,0,,,,
24 Aug 2012 12:00 PM,0,,,,
24 Aug 2012 01:00 PM,0,,,,
24 Aug 2012 02:00 PM,0,,,,
24 Aug 2012 03:00 PM,0,,,,
24 Aug 2012 04:00 PM,0,,,,
24 Aug 2012 05:00 PM,0,,,,
24 Aug 2012 06:00 PM,0,,,,
24 Aug 2012 07:00 PM,0,,,,
24 Aug 2012 08:00 PM,0,,,,
24 Aug 2012 09:00 PM,0,,,,
24 Aug 2012 10:00 PM,1,,,,
24 Aug 2012 11:00 PM,0,,,,
25 Aug 2012 12:00 AM,0,,,,
25 Aug 2012 01:00 AM,0,,,,
25 Aug 2012 02:00 AM,0,,,,
25 Aug 2012 03:00 AM,0,,,,
25 Aug 2012 04:00 AM,0,,,,
25 Aug 2012 05:00 AM,0,,,,
25 Aug 2012 06:00 AM,0,,,,
25 Aug 2012 07:00 AM,0,,,,
25 Aug 2012 08:00 AM,0,,,,
25 Aug 2012 09:00 AM,0,,,,
25 Aug 2012 10:00 AM,0,,,,
25 Aug 2012 11:00 AM,0,,,,
25 Aug 2012 12:00 PM,0,,,,
